,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
28,movement courageous ppl come forward sexual assault harassment one umbrella gr8 start,0.09697815030813217,0.2209641933441162,0.6076619625091553,0.01811211369931698,0.021862627938389778,0.03442087769508362
29,made heart hurt openness story give strength growth inspiration many,0.007068732287734747,0.0008725093794055283,0.0826416015625,0.834047257900238,0.034260787069797516,0.041109099984169006
30,day started america come thats difficult,0.1245323047041893,0.03468369320034981,0.13126584887504578,0.2731284499168396,0.19990386068820953,0.2364858239889145
31,one wanted listen feldog,0.032673001289367676,0.009947667829692364,0.36888518929481506,0.38035646080970764,0.07928334176540375,0.12885436415672302
32,fortunate story even didnt realize many people life always back,0.015480425208806992,0.006023500580340624,0.06272072345018387,0.15861353278160095,0.3001396954059601,0.45702221989631653
33,worth weve told voice matter stand strong strong,0.06623046845197678,0.007534555625170469,0.09554265439510345,0.6359507441520691,0.08619672805070877,0.10854479670524597
34,shocked many woman abused taught woman cherished,0.04672703891992569,0.4206814467906952,0.07431070506572723,0.008123372681438923,0.026238979771733284,0.4239185154438019
35,maledominated field sadly many story witnessed experienced former student,0.014464990235865116,0.01249549351632595,0.08318302035331726,0.37754181027412415,0.1999635398387909,0.31235116720199585
36,me too showing magnitude sexual,0.014088461175560951,0.004723879508674145,0.01690998673439026,0.8022572994232178,0.09964098781347275,0.06237928569316864
37,child family member never get made strong survivor,0.05826815217733383,0.0410538874566555,0.10539866983890533,0.4065961539745331,0.18206845223903656,0.206614688038826
38,promise whatever say never fault,0.13875854015350342,0.06824637949466705,0.2824460566043854,0.008482499048113823,0.12826362252235413,0.37380295991897583
39,commending brave woman men child using let survivor sexual assault know alone,0.025860583409667015,0.05808502435684204,0.3881358206272125,0.09956655651330948,0.20329037308692932,0.22506165504455566
40,pls never use someone insecurity pressure sleeping,0.043195225298404694,0.011408135294914246,0.9326561689376831,0.004455737769603729,0.003917377442121506,0.004367435816675425
41,,0.0236208513379097,0.007075935136526823,0.1001708060503006,0.5159112215042114,0.14937959611415863,0.20384150743484497
42,well said,0.009629292413592339,0.009346279315650463,0.10010421276092529,0.4743487536907196,0.14101019501686096,0.2655613422393799
43,love proud fan,0.01524543296545744,0.010317490436136723,0.0493965744972229,0.7464317083358765,0.08570536971092224,0.09290338307619095
44,stand together,0.02750389650464058,0.004215299617499113,0.032890066504478455,0.6663018465042114,0.08433589339256287,0.18475297093391418
45,imagine woman posted every time harassed assaulted thanks guy shouting car idea,0.2916445732116699,0.2213178277015686,0.3874664604663849,0.011867665685713291,0.024091675877571106,0.06361176818609238
46,sean hughes,0.008989930152893066,0.004918986465781927,0.014821596443653107,0.5042927861213684,0.1740265190601349,0.2929501235485077
47,dropping first all fb,0.015898602083325386,0.002756239613518119,0.0843314602971077,0.5409017205238342,0.18964755535125732,0.1664644181728363
48,love whole going around cant denial longer part play,0.005187399685382843,0.0006217335467226803,0.01090206392109394,0.8049664497375488,0.03713688999414444,0.141185462474823
49,saddest hashtag,0.011876355856657028,0.005404251627624035,0.01928512565791607,0.04136226326227188,0.9127463102340698,0.00932574924081564
50,reminder survivor owe nothing survivor need post happened posting guilt trip,0.03885265812277794,0.03862106427550316,0.19106093049049377,0.020694665610790253,0.5191459655761719,0.19162459671497345
51,heart go people man many people suffering silence,0.026031306013464928,0.04678196832537651,0.5678417682647705,0.09006655961275101,0.20238788425922394,0.06689056754112244
52,person guy literally grabbed crotch bar wouldve knocked tf,0.039233461022377014,0.0407460518181324,0.035965945571660995,0.06465648859739304,0.1275138258934021,0.6918841600418091
53,i boyfriend powerful no im interested,0.008437358774244785,0.0015759837115183473,0.010941707529127598,0.17043536901474,0.22311462461948395,0.585494875907898
54,hashtag break heart fortunately never dealt form sexual harassment assault much love,0.05769970640540123,0.012454177252948284,0.15115125477313995,0.21052473783493042,0.5328341126441956,0.03533601760864258
55,hashtag gone make cry man,0.034372102469205856,0.010654592886567116,0.05043225362896919,0.10841076076030731,0.762385368347168,0.03374496474862099
56,put together thought much woman sharing,0.07457826286554337,0.03500476852059364,0.29666754603385925,0.1435910016298294,0.06425821036100388,0.38590019941329956
57,sending much love everyone posting hashtag prepared talk experience still valid,0.013752496801316738,0.0011617612326517701,0.2518899738788605,0.5095187425613403,0.05063037946820259,0.17304658889770508
58,im place get probably u stronger together heal together,0.04411403089761734,0.007150587625801563,0.038518961519002914,0.20492121577262878,0.3426279127597809,0.3626673221588135
59,allowing busy hand type men right part problem,0.1283801645040512,0.0075025106780231,0.0889756828546524,0.5639201402664185,0.056968145072460175,0.15425339341163635
60,im fucking mortified amount friend adding hashtag truly resilient love,0.06535276025533676,0.008478562347590923,0.020597005262970924,0.3934611678123474,0.3690340220928192,0.14307643473148346
61,dear woman,0.07948227226734161,0.10598702728748322,0.143900066614151,0.327396035194397,0.1870880275964737,0.1561465561389923
62,,0.0236208513379097,0.007075935136526823,0.1001708060503006,0.5159112215042114,0.14937959611415863,0.20384150743484497
63,thread important,0.056020818650722504,0.009634807705879211,0.22469952702522278,0.5510940551757812,0.0755152702331543,0.0830354243516922
64,movement,0.025699540972709656,0.005498869344592094,0.026942381635308266,0.7868062257766724,0.08683764189481735,0.06821519881486893
65,happens many people always remember,0.09027775377035141,0.020209187641739845,0.1374969333410263,0.09219990670681,0.2673599421977997,0.3924562931060791
66,u year older finally terror manage stop shrug say wanted,0.02974548377096653,0.00782849919050932,0.6259183883666992,0.03307568281888962,0.13911890983581543,0.1643129587173462
67,get easier get stronger,0.08286209404468536,0.012889373116195202,0.2576417922973633,0.5633147358894348,0.03412361815571785,0.049168430268764496
68,sad true way many,0.050334565341472626,0.014248307794332504,0.10046298056840897,0.040744177997112274,0.7745211720466614,0.01968887634575367
69,speak mind openly freely loud united voice without fear let u show affection solidarity,0.008787653408944607,0.00814400240778923,0.7650049924850464,0.014801113866269588,0.13956443965435028,0.06369775533676147
70,,0.0236208513379097,0.007075935136526823,0.1001708060503006,0.5159112215042114,0.14937959611415863,0.20384150743484497
71,thanks letting jump talk,0.06589171290397644,0.015506675466895103,0.2573193609714508,0.21652017533779144,0.04298536106944084,0.4017767012119293
72,also,0.02828998491168022,0.005296774674206972,0.06896977126598358,0.6371296048164368,0.13025593757629395,0.13005800545215607
73,take long men start hashtag seeing,0.015921276062726974,0.002487042685970664,0.05828136205673218,0.7445760369300842,0.03536398708820343,0.14337030053138733
74,survivor sharing story please know brave loved appreciated,0.017041780054569244,0.025727754458785057,0.1456557959318161,0.1116257905960083,0.157816082239151,0.5421328544616699
75,super powerful hear woman position discus calling former abuser position,0.11288157850503922,0.20250599086284637,0.45288801193237305,0.1543363779783249,0.01960792765021324,0.05778009444475174
76,saying guy assaulted response post like saying life black man,0.03293343633413315,0.12280374020338058,0.8054493069648743,0.003215510630980134,0.017197024077177048,0.018400978296995163
77,anyone affected tonight found video empowering,0.0027258554473519325,0.0010013860883191228,0.012853031978011131,0.7222946882247925,0.18897154927253723,0.0721534788608551
78,indivisibleteam rt indivisiblescf people gathered greenville tell keep hand u,0.012742836959660053,0.0010878746397793293,0.019463684409856796,0.6313602924346924,0.009351874701678753,0.32599350810050964
79,goodness also great stop growing membership,0.04853013530373573,0.0025375785771757364,0.03306850790977478,0.7087406516075134,0.06780540198087692,0.13931779563426971
80,alone went soon recover tough moment keep holding love,0.05617401748895645,0.004964540246874094,0.18713891506195068,0.30603429675102234,0.36589038372039795,0.07979785650968552
81,say much,0.101902075111866,0.02551276609301567,0.21431554853916168,0.10881258547306061,0.30653345584869385,0.2429235279560089
82,couple different place work survivor believe support thing need change,0.032684821635484695,0.003722649533301592,0.7479085326194763,0.10414993762969971,0.016496814787387848,0.09503719210624695
83,oh lauren,0.014212352223694324,0.01440089289098978,0.11637663096189499,0.4141830801963806,0.2600165605545044,0.18081054091453552
84,sending love solidarity anyone hurting today know heard voice matter,0.030045412480831146,0.0034046468790620565,0.1838081330060959,0.6466019749641418,0.06628012657165527,0.06985966861248016
85,thread woman telling story year time step admit,0.019409140571951866,0.01585584133863449,0.7245513200759888,0.04311816394329071,0.03532559424638748,0.16173991560935974
86,seeing tweet family friend people ive known whole life make sad thank,0.029275022447109222,0.030323654413223267,0.020760919898748398,0.053140148520469666,0.7272165417671204,0.13928371667861938
87,seeing post reassured alone break heart many others,0.006471751257777214,0.00040510905091650784,0.13159047067165375,0.7963769435882568,0.05248270556330681,0.012672923505306244
88,truth thanks fellow,0.04565346986055374,0.0060277958400547504,0.038392506539821625,0.5411413908004761,0.06657320261001587,0.3022117018699646
89,community absolute maledominance came speaking loudly stigma victim blamed,0.02390267327427864,0.006671825423836708,0.14810895919799805,0.6124095916748047,0.08609172701835632,0.12281521409749985
90,really wanna talk reading tag overwhelming also give hope strength,0.14082631468772888,0.005847975146025419,0.16123835742473602,0.09396983683109283,0.524572491645813,0.07354501634836197
91,posted tweet w hashtag bravest please know loved,0.02049017697572708,0.011496239341795444,0.05439716577529907,0.06794716417789459,0.4133725166320801,0.4322967529296875
92,sean hughes harvey weinsteins,0.004074431024491787,0.0012225951068103313,0.03348124772310257,0.413565456867218,0.024004260078072548,0.5236520171165466
93,woman sharing story hear love,0.008342880755662918,0.0018415687372907996,0.025778669863939285,0.9169270396232605,0.027888422831892967,0.019221341237425804
94,dude believe like fb post fake ally worst kind trash,0.09967602789402008,0.4018969237804413,0.17690598964691162,0.013632960617542267,0.16336479783058167,0.14452333748340607
95,still see abuser,0.057948630303144455,0.3691122531890869,0.27311021089553833,0.03544425219297409,0.03209884464740753,0.23228584229946136
96,still remember day pain see common normalised sexual assault pray future,0.06032779812812805,0.02855665795505047,0.40522855520248413,0.05881065875291824,0.3675591051578522,0.07951722294092178
97,girl ive heard story thousand stand solidarity every one,0.038931623101234436,0.10968870669603348,0.5940033793449402,0.030585026368498802,0.1833866685628891,0.043404534459114075
98,tbh trend eyeopening even sexual assaultrape survivor always anyone need support,0.015352196991443634,0.06982538849115372,0.5463195443153381,0.014444869942963123,0.012096070684492588,0.34196192026138306
99,think woman or people identifying them exempt thought yes men,0.08512811362743378,0.09946364909410477,0.4304969310760498,0.09887977689504623,0.1901756078004837,0.09585589170455933
100,thank writing blog,0.041029270738363266,0.003101895796135068,0.06897635757923126,0.7420811057090759,0.09464514255523682,0.050166260451078415
101,go get girl got charleston sc,0.09271218627691269,0.0256232637912035,0.1326940655708313,0.21399781107902527,0.18160779774188995,0.35336488485336304
102,sending love,0.005105806980282068,0.0009497406426817179,0.029014812782406807,0.8394715785980225,0.05073375254869461,0.07472435384988785
103,everyone sexually harassed assaulted wrote me status might give ppl sense magnitude,0.04768770933151245,0.031553275883197784,0.11614052206277847,0.24183303117752075,0.18380150198936462,0.3789839744567871
104,reading really sickening eyeopening contribute much personal story because,0.01554758008569479,0.007379478309303522,0.017462385818362236,0.872718095779419,0.07924453914165497,0.007648026570677757
105,friend uncle ex bos taught react spot feared im,0.0003742521512322128,0.00017356258467771113,0.9928004741668701,0.004459626507014036,0.001265370287001133,0.0009266571723856032
106,umm yeah,0.007246320601552725,0.008079438470304012,0.022478029131889343,0.12955482304096222,0.042013078927993774,0.7906283736228943
107,hi hello use owe anyone anything please remember intersectional feminism,0.4020593464374542,0.21105340123176575,0.32638639211654663,0.01060403324663639,0.03012944757938385,0.01976734772324562
108,way many men shamelessly stare make bizarre cooing noise woman public were bloody big mac,0.19156959652900696,0.2797534167766571,0.47106391191482544,0.009805687703192234,0.011448108591139317,0.036359261721372604
109,literally cry love beautiful thank role model u,0.002760938834398985,0.0005803657695651054,0.003022876800969243,0.7590385675430298,0.1948671042919159,0.03973006829619408
110,could bring write one many brave voice coming forward much stay strong,0.06831232458353043,0.013327098451554775,0.3524940311908722,0.2604406476020813,0.22188036143779755,0.08354556560516357
111,child,0.11645658314228058,0.08845306932926178,0.20676979422569275,0.21205973625183105,0.23252487182617188,0.14373591542243958
112,sean hughes harvey weinsteins,0.004074431024491787,0.0012225951068103313,0.03348124772310257,0.413565456867218,0.024004260078072548,0.5236520171165466
113,creepy unclepreacher verbally assaulted me many cousin got worse family blind upset aunt,0.09525324404239655,0.1588589996099472,0.562649130821228,0.007214904297143221,0.047459524124860764,0.12856417894363403
114,sean hughes harvey weinsteins,0.004074431024491787,0.0012225951068103313,0.03348124772310257,0.413565456867218,0.024004260078072548,0.5236520171165466
115,keep bravery little human,0.2764590084552765,0.03660144656896591,0.20760242640972137,0.36083024740219116,0.03358249366283417,0.08492445945739746
116,i,0.04829027131199837,0.017438435927033424,0.21327461302280426,0.33326736092567444,0.18736532330513,0.20036405324935913
117,heartbreaking see inclusive woman experience sexual harassmentassault say happened,0.08300524950027466,0.2105017602443695,0.035830508917570114,0.020172515884041786,0.5425503253936768,0.10793961584568024
118,stop now,0.03749430924654007,0.0041190399788320065,0.03509459272027016,0.5659644603729248,0.04254206269979477,0.31478554010391235
119,sean hughes harvey,0.007724636234343052,0.0041147759184241295,0.027074886485934258,0.23083354532718658,0.1631104201078415,0.5671417713165283
120,ill never forget day might well trust stranger family member,0.0011980170384049416,0.0002618535654619336,0.022414959967136383,0.584631085395813,0.2540196180343628,0.13747455179691315
121,unfortunately creepy manager worked hr dept treated like crap it left job,0.04483206570148468,0.013356590643525124,0.05393970385193825,0.05953031778335571,0.7548162341117859,0.073525071144104
122,every storypost see many remain silent ok know alone stand,0.0983673632144928,0.03726191073656082,0.29865512251853943,0.09195734560489655,0.4023716449737549,0.07138658314943314
123,im warrior,0.0238615982234478,0.003268813481554389,0.10113479197025299,0.04669257253408432,0.05709023028612137,0.7679519653320312
124,thank support,0.03594764694571495,0.02905356138944626,0.05310709401965141,0.34557852149009705,0.043106477707624435,0.4932067394256592
125,consent,0.1582091748714447,0.02257337048649788,0.307932049036026,0.1269439309835434,0.2775489389896393,0.10679247975349426
126,cant share story trust astonishingly similar,0.07595472782850266,0.030954772606492043,0.47316333651542664,0.07810743898153305,0.28238359093666077,0.05943608283996582
127,sum many time sex harassedassaulted became advocate help help,0.050976719707250595,0.03288659453392029,0.6984410285949707,0.058051418513059616,0.1292845755815506,0.030359646305441856
128,scared speak different me,0.0031110334675759077,0.002586696995422244,0.9609183669090271,0.0034567713737487793,0.002493189414963126,0.027433881536126137
129,ive typing deleting age guess im ready share story know alone,0.025980064645409584,0.0019893627613782883,0.15135739743709564,0.19071635603904724,0.49309614300727844,0.13686062395572662
130,many men saying woman lying samajh mein nahi aaya usko jhoot bana diya,0.1199871376156807,0.21146182715892792,0.2524818181991577,0.056244004517793655,0.20143796503543854,0.15838733315467834
131,really know woman story,0.14496226608753204,0.2965652048587799,0.0833759605884552,0.007592896930873394,0.2625207304954529,0.2049829214811325
132,thanks following weary drumpf persistence rule shall overcome,0.025252360850572586,0.02157771587371826,0.8745545148849487,0.050010405480861664,0.0031373181845992804,0.02546766772866249
133,change start,0.013041717000305653,0.001943952520377934,0.1788574606180191,0.6451422572135925,0.05024868622422218,0.11076593399047852
134,express pain art,0.02925165556371212,0.0030156178399920464,0.009749352931976318,0.8833437561988831,0.06283075362443924,0.011808749288320541
135,took year realizing happened rape mean said drunk could tell wanted,0.06386304646730423,0.022548886016011238,0.04910817742347717,0.010146341286599636,0.44457384943962097,0.4097597002983093
136,every single one female friend encountered sort sexual verbal assault abuse least life,0.07897042483091354,0.040692754089832306,0.050404250621795654,0.092599056661129,0.5866905450820923,0.150642991065979
137,stay safe friend,0.0489443838596344,0.002992576453834772,0.07217149436473846,0.6710604429244995,0.09401211887598038,0.11081894487142563
138,believe proud speak ready want talk,0.026205038651823997,0.008295504376292229,0.3754797875881195,0.247447669506073,0.06622784584760666,0.2763441503047943
139,affected life since born others around meamp told hush oftenamp want raise son,0.018604235723614693,0.005453253630548716,0.05226223170757294,0.6281243562698364,0.09621987491846085,0.19933605194091797
140,sean hughes harvey weinsteins,0.004074431024491787,0.0012225951068103313,0.03348124772310257,0.413565456867218,0.024004260078072548,0.5236520171165466
141,also man said,0.023731136694550514,0.014844002202153206,0.09242377430200577,0.2935175895690918,0.36930543184280396,0.20617800951004028
142,ex,0.0145981190726161,0.008866388350725174,0.21536633372306824,0.2692393958568573,0.062024109065532684,0.42990565299987793
143,reminder work need clearly need better,0.18639333546161652,0.011032604612410069,0.11076097190380096,0.38248300552368164,0.14161646366119385,0.16771365702152252
144,detail beside point,0.08263103663921356,0.016460411250591278,0.500928521156311,0.1439906805753708,0.07782325148582458,0.17816613614559174
145,wanna october set alarm,0.34730449318885803,0.028120391070842743,0.4784776568412781,0.0796530544757843,0.03462513908743858,0.03181934729218483
146,handle biddy using one night stand bar,0.029310230165719986,0.0058774701319634914,0.606828510761261,0.15304513275623322,0.014230426400899887,0.1907082200050354
147,wonder thete many,0.022977804765105247,0.011855218559503555,0.1214076578617096,0.041441623121500015,0.06301357597112656,0.7393041849136353
148,muslim woman raped husband prophet muhammad said angel cursed refused,0.2242775708436966,0.7046738266944885,0.04086501523852348,0.0035391971468925476,0.014607495628297329,0.012037011794745922
149,epstein weinstein clinton biden polanski w allen hollywood obama pick friend reflect,0.00840792153030634,0.0070662605576217175,0.03225981071591377,0.34926584362983704,0.0305991992354393,0.5724009871482849
150,daily example guy standing next cross walk called cute bitch rubbed,0.21211479604244232,0.0891544371843338,0.22768795490264893,0.12354017049074173,0.04696753993630409,0.30053505301475525
151,girl learning love,0.007532844785600901,0.002060874132439494,0.028517847880721092,0.7164605259895325,0.04351719468832016,0.201910600066185
152,think go long way raising awareness thanks sharing,0.025311868637800217,0.0012909183278679848,0.1633397787809372,0.6180998682975769,0.021178537979722023,0.17077897489070892
153,heart go everyone using tag also everyone feel like cant use chooses,0.017321709543466568,0.0012467779451981187,0.04117352515459061,0.37625959515571594,0.5102586150169373,0.053739771246910095
154,easy talk share feel strong enough number there strength finally,0.021949151530861855,0.002624841872602701,0.07499507814645767,0.8125420808792114,0.0247601680457592,0.06312866508960724
155,since childhood multiple occasion,0.0032819441985338926,0.0006814957014285028,0.022897612303495407,0.8387782573699951,0.08397092670202255,0.05038973689079285
156,give true big hug filled love,0.0193432979285717,0.00415660860016942,0.1077059805393219,0.6950091123580933,0.1041191890835762,0.0696658343076706
157,,0.0236208513379097,0.007075935136526823,0.1001708060503006,0.5159112215042114,0.14937959611415863,0.20384150743484497
158,high school told friend next day school told everyone took convince press charge,0.009786623530089855,0.0027495035901665688,0.10856882482767105,0.5043858885765076,0.036874886602163315,0.3376343250274658
159,,0.0236208513379097,0.007075935136526823,0.1001708060503006,0.5159112215042114,0.14937959611415863,0.20384150743484497
160,seeing make sad woman gone yet happy support stay strong lady,0.022963855415582657,0.011451568454504013,0.03867591544985771,0.012655692175030708,0.837516725063324,0.07673626393079758
161,shoutout woman standing personally affected stand gal,0.03843427449464798,0.036015696823596954,0.06795348972082138,0.09321607649326324,0.07292407006025314,0.6914563775062561
162,translation child marriage rate child bw age joke help voiceless,0.1743987500667572,0.10504909604787827,0.11917929351329803,0.3818513751029968,0.19018705189228058,0.02933442033827305
163,need say,0.10658389329910278,0.007303859107196331,0.16398653388023376,0.13410159945487976,0.5423462390899658,0.045677799731492996
164,appreciate seeing guy tl embracing asking better also remember many still speaking,0.001477041863836348,0.0013186625437811017,0.03335190191864967,0.20123930275440216,0.015209460631012917,0.7474035620689392
165,im shocked saddened see magnitude ppl part movement wish thing would change better,0.006787220947444439,0.001103944843634963,0.004617112688720226,0.12171869724988937,0.6567891240119934,0.2089838981628418
166,men,0.08740761131048203,0.022378256544470787,0.1397431492805481,0.5126209259033203,0.17735575139522552,0.060494258999824524
167,everyone woman know,0.017496954649686813,0.02831830084323883,0.03825489059090614,0.08582207560539246,0.07694116234779358,0.7531666159629822
168,hurt never gone thankfully alone,0.01821749284863472,0.000644050189293921,0.2748201787471771,0.029655013233423233,0.6448387503623962,0.0318244993686676
169,shared today im still terrified speak truth regardless stand beside,0.0015601328341290355,0.00034528656397014856,0.9721291065216064,0.00715587567538023,0.002876799553632736,0.015932844951748848
170,thank brave sharing,0.045942001044750214,0.019938888028264046,0.5102061629295349,0.21319057047367096,0.028151100501418114,0.18257123231887817
171,finally please dont read u get upset,0.09599395841360092,0.0056286463513970375,0.438395619392395,0.10525619238615036,0.3045658469200134,0.0501597598195076
172,really hate im surprised many wonderful woman know said,0.060520339757204056,0.18216580152511597,0.08291709423065186,0.03208395093679428,0.0683467760682106,0.5739659667015076
173,literally broke cry shopping centre reading woman tweet owe one explanation story,0.0084397466853261,0.0067038945853710175,0.0047603328712284565,0.05438108369708061,0.2866773009300232,0.6390376687049866
174,sean hughes harvey weinsteins,0.004074431024491787,0.0012225951068103313,0.03348124772310257,0.413565456867218,0.024004260078072548,0.5236520171165466
175,narrative need change turn focus one committing horrific act,0.004000069107860327,0.0009366440353915095,0.9868245720863342,0.0015247991541400552,0.0019349898211658,0.004778875503689051
176,distracted ophelia today proud every woman stood said yes cant speak,0.0031173494644463062,0.0021690872963517904,0.0950721800327301,0.5456596612930298,0.03438597172498703,0.3195958137512207
177,hug,0.030874010175466537,0.03031637892127037,0.022736523300409317,0.22926223278045654,0.24392274022102356,0.44288814067840576
178,need read were alone love,0.008133426308631897,0.00035933239269070327,0.023487502709031105,0.09899039566516876,0.8038849234580994,0.06514442712068558
179,supposed offered sleep need know,0.15271936357021332,0.028518492355942726,0.16568703949451447,0.25125250220298767,0.2206103354692459,0.18121221661567688
180,lot love friend sharing story u work together stop happening,0.04020599275827408,0.004621940664947033,0.02688523754477501,0.20132561028003693,0.32670268416404724,0.4002585709095001
181,heart break story,0.003058630507439375,0.00019006832735612988,0.00428117485716939,0.002268466167151928,0.9890018701553345,0.0011998850386589766
182,story,0.04004497826099396,0.010785805061459541,0.3064327836036682,0.18976184725761414,0.3104628324508667,0.1425117403268814
183,im honestly shocked tweet tl,0.0010989871807396412,0.0007367176585830748,0.0007427812088280916,0.0105054322630167,0.019496899098157883,0.9674192070960999
184,pulled lapd time harassed woc face dealing lapd,0.07120978832244873,0.008247348479926586,0.05366860330104828,0.6877176761627197,0.046266309916973114,0.13289037346839905
185,sometimes inebriated knowing surroundings detrimental life future,0.04115511476993561,0.019917480647563934,0.7619133591651917,0.05213321000337601,0.10975465178489685,0.015126192942261696
186,fortunately fall victim know movement strong support everybody posting,0.009901930578052998,0.003280885983258486,0.18063440918922424,0.14467747509479523,0.04004092141985893,0.6214644312858582
187,social medium fill story sexual harassment assault too harassed,0.06683693081140518,0.3066492974758148,0.32766345143318176,0.05934440344572067,0.056103430688381195,0.18340253829956055
188,social medium fill story sexual harassment assault harassed too,0.14183872938156128,0.6725822687149048,0.0990833193063736,0.015420159325003624,0.030478153377771378,0.040597349405288696
189,me too showing magnitude sexual,0.014088461175560951,0.004723879508674145,0.01690998673439026,0.8022572994232178,0.09964098781347275,0.06237928569316864
190,doesnt happen woman happened still get triggered see hear smell certain thing stay strong,0.0584806352853775,0.16671478748321533,0.2531925439834595,0.07107844203710556,0.25148144364356995,0.19905222952365875
191,tbh mostly understand malefemale dynamic anymore try listen want daughter grow without,0.10865141451358795,0.641304612159729,0.16421087086200714,0.013715190812945366,0.05908488854765892,0.013032997958362103
192,attention whore start,0.03479420393705368,0.0525825172662735,0.11486808210611343,0.17833533883094788,0.2867482304573059,0.3326716721057892
193,gotta love virtue signaling woman treat woman like total trash,0.046414077281951904,0.36812785267829895,0.023570090532302856,0.194974884390831,0.20491276681423187,0.16200020909309387
194,use feel ashamed embarrassed disgusted muster courage say thank,0.010701674968004227,0.9727617502212524,0.013402709737420082,5.9014059843320865e-06,0.002574878977611661,0.000553152640350163
195,why humanity moved beyond tw hard listen thank sharing story,0.0576552078127861,0.009094512090086937,0.13965748250484467,0.3402249813079834,0.3863351047039032,0.06703265011310577
196,seeing many people know tweeting love support,0.0017664009938016534,0.003921758383512497,0.017145467922091484,0.0396263524889946,0.030485279858112335,0.9070547223091125
